row_id,title,support_type,support_method,support_unit,cohort,per_recipient,pred,err,grade,amount_type,n_evid_amounts,evidence_text,pred_won
PBLN_000000000123814,2026년 3차 온실가스 국제감축사업(투자지원사업) 모집 공고,설비,grant,company,bizinfo,500000000.0,7.320681750440395,1.378288253895624,B_근거문과_불일치,per_project,0," 온실가스 국제감축사업 발굴 및 추진 역량이 있는 기업 대상으로「2026년 온실가스 국제감축사업」다음과 같이 참여기업을 모집하오니 많은 참여 바랍니다. ☞ 국내기업 등(국가기관, 지방자치단체, 공공기관, 기업, 비영리법인, 그 밖의 법인, 국내기업 등이 지분을 보유하고 있는 자회사(외국법인), 대한민국 정부가 출자한 국제기구) ☞ 협력국 내 환경분야(기후변",20925785.0
EXCEL2023_0267,2023년 문화산업완성보증,보증,grant,company,taxonomy,3000000000.0,8.124567397870738,1.3525538568489246,A_근거문에서_확인,per_company,2,"기업당 최대 15억원 보증, 방송과 영화 부문에 한해 30억원까지 보증",133219377.0
EXCEL2023_0589,2023년 비대면 서비스 바우처사업,SW·솔루션,voucher,company,taxonomy,2800000.0,7.798107330028086,1.3509492986858662,A_근거문에서_확인,per_company,1,"5,000여개, 280만원, 자부담 30%",62821359.0
PBLN_000000000092109,[인천] 2023년 기술 인증 및 특허 취득 지원사업 지원 기업 추가모집 공고,사업화,grant,company,bizinfo,5000000.0,8.04168573573785,1.3427157314018316,C_근거문_없음(제목만),per_company,0,[인천] 2023년 기술 인증 및 특허 취득 지원사업 지원 기업 추가모집 공고,110074250.0
PBLN_000000000074181,[전남] 2022년 글로벌시장 진출 마케팅 지원사업 참여기업 모집 공고,판로,grant,company,bizinfo,100000000.0,6.659653314359462,1.3403466856405384,C_근거문_없음(제목만),per_company,0,[전남] 2022년 글로벌시장 진출 마케팅 지원사업 참여기업 모집 공고,4567235.0
EXCEL2023_0466,2023년 광융합제품 시제품 제작 지원사업,사업화,grant,company,taxonomy,8000000.0,8.243008556106068,1.3399185691141238,A_근거문에서_확인,per_company,1,"12개, 8백만원, 자부담 20%",174988116.0
PBLN_000000000049829,[제주] 2020년 스타기업 육성사업 참여기업 모집 공고,사업화,grant,company,bizinfo,200000000.0,6.9645053550935545,1.3365246405704267,C_근거문_없음(제목만),per_company,0,[제주] 2020년 스타기업 육성사업 참여기업 모집 공고,9215213.0
EXCEL2022_0524,2022년 핵심산업 클라우드 플래그십 프로젝트 사업,사업화,grant,project,taxonomy,5000000000.0,8.368110781658332,1.3308592226776863,A_근거문에서_확인,per_project,3,"5개, 5,000백만원 이내(인프라 기업 500백만원, 서비스 기업 425백만원 이내), 자부담 20% ⑤ 설명: 5개 산업부문(디지털워크, 디지털헬스, 지능형물류, 스마트제조, 환경·에너지)을 대상으로 지원 / 각 부문별로 1개 과제 선정",233405337.0
PBLN_000000000100391,2024년 제2차 소방산업체 금융지원사업 시행 공고,사업화,grant,company,bizinfo,4000000.0,7.928237797967783,1.3261778066398202,C_근거문_없음(제목만),per_company,0,2024년 제2차 소방산업체 금융지원사업 시행 공고,84769144.0
PBLN_000000000124120,2026년 산업부 혁신제품 지정 컨설팅 지원사업 참여기업 공고,연구개발,grant,company,bizinfo,500000.0,7.025100254330729,1.3261302499947103,A_근거문에서_확인,per_company,2,"50만원 우리 기관은 중소기업이 개발한 우수한 연구개발 제품의 공공시장 진입을 지원하기 위하여 산업부 혁신제품 신청에 어려움을 겪는 중소기업에게 전문기관 컨설팅을 지원하고자 하오니 관심있는 기업은 많은 신청 바랍니다. ☞ 산업부 혁신제품 신청이 가능한 중소기업 연구개발 제품 ※ 산업부 혁신제품 이외에 조달청, 과기부 등 타부처 혁신제품 인증 지원도 가능 ※",10594983.0
PBLN_000000000118133,[경북] 2026년 화장품산업 경쟁력 강화사업(성분 분석ㆍ검증 시험인증) 모집공고,사업화,grant,company,bizinfo,800000.0,7.228053807322044,1.3249638203301002,A_근거문에서_확인,per_company,2,"80만원 뷰티산업 활성화와 기업의 성장을 위해, 경상북도와 경산시가 지원하는「2026년도 화장품산업 경쟁력 강화사업」 모집 공고를 다음과 같이 진행하오니 관련 기업의 많은 참여 바랍니다. ☞ 경북지역 內 본사, 공장, 연구소 등 1개 이상 소재한 화장품 기업 ☞ 성분 분석/검증 시험인증 기업당 최대 80만원 이내 지원",16906504.0
PBLN_000000000082982,산업기술혁신기반구축(R&D)(2023년 산업기술혁신사업 통합 시행계획 공고),연구개발,grant,project,bizinfo,5000000000.0,8.379453482326095,1.3195165220099234,C_근거문_없음(제목만),per_project,0,산업기술혁신기반구축(R&D)(2023년 산업기술혁신사업 통합 시행계획 공고),239581612.0
PBLN_000000000117939,[제주] 2026년 국내ㆍ외 관광객 유치 환영행사 지원 공고,사업화,grant,company,bizinfo,100000.0,6.318494274185892,1.318494274185892,A_근거문에서_확인,per_company,2,"100,000원 제주특별자치도와 제주특별자치도관광협회에서는 제주를 찾는 국내ㆍ국외관광단체 관광관련 유관기관ㆍ 단체 대상으로 국내ㆍ외 관광객 유치 환영행사를 다음과 같이 지원하오니 업무에 적극 활용하시기 바랍니다. ☞ 제주도 내 관광업체 및 관광 관련 기관ㆍ단체ㆍ기업체 - 국내ㆍ외 10인 이상 단체를 유치한 관광업체 - 관광객 유치와 관련된 기관, 단체, 기",2082065.0
PBLN_000000000122866,[대구] 2026년 연구조직(기업부설연구소 등) 설립 및  기술ㆍ경영혁신 인증 지원사업 참여기업 모집공고,연구개발,grant,company,bizinfo,400000.0,6.9160453391669,1.3139853478389378,A_근거문에서_확인,per_company,2,"40만원 지역기업의 R&D 역량 강화와 국가연구개발사업 참여 확대를 도모하고, 대구지역 혁신형 중소기업 발굴을 통한 지역 과학기술 혁신역량 강화를 위해 과학기술정보통신부와 대구광역시가 지원하는「2026년 연구조직(기업부설연구소 등) 설립 및 기술ㆍ경영혁신 인증 지원사업」을 다음과 같이 공고하오니, 관심 있는 기업의 많은 참여 바랍니다. ☞ 대구지역 내 본사",8242242.0
PBLN_000000000064408,[인천] 코로나19 위기 극복을 위한 소상공인 경영안정자금 지원 사업 공고(농협은행ㆍ하나은행),융자,grant,company,bizinfo,20000000.0,8.614890739946702,1.3138607442827208,C_근거문_없음(제목만),per_company,0,[인천] 코로나19 위기 극복을 위한 소상공인 경영안정자금 지원 사업 공고(농협은행ㆍ하나은행),411993856.0
PBLN_000000000057361,[강원] 신북방 TRCU 통합인증 획득 지원 참가기업 모집 공고,해외인증,grant,company,bizinfo,300000.0,6.790497985259168,1.3133767305395052,C_근거문_없음(제목만),per_company,0,[강원] 신북방 TRCU 통합인증 획득 지원 참가기업 모집 공고,6173024.0
PBLN_000000000059168,2020년 11월 사회적경제기업 전용자금 접수개시 안내,사업화,grant,company,bizinfo,1000000000.0,7.686994954154418,1.313005045845582,C_근거문_없음(제목만),per_company,0,2020년 11월 사회적경제기업 전용자금 접수개시 안내,48640155.0
PBLN_000000000086853,2023년 1차 경북 게임 콘텐츠 마케팅 지원사업 모집 공고,사업화,grant,company,bizinfo,400000000.0,7.2891233465705705,1.312936644757392,C_근거문_없음(제목만),per_company,0,2023년 1차 경북 게임 콘텐츠 마케팅 지원사업 모집 공고,19459127.0
PBLN_000000000064195,2021년 4월 사회적경제기업 전용자금 접수 안내,사업화,grant,company,bizinfo,1000000000.0,7.688579923268762,1.3114200767312383,C_근거문_없음(제목만),per_company,0,2021년 4월 사회적경제기업 전용자금 접수 안내,48817993.0
EXCEL2022_0708,2022년 생활화학제품 시험·검사비 지원,자격인증,grant,company,taxonomy,1500000.0,7.486146915743981,1.3100556566882995,A_근거문에서_확인,per_company,1,"제품당 150만원(기업 당 신청 제품 수량 제한 없음), 자부담 70%",30629994.0
PBLN_000000000071347,2022년 농식품 기술이전업체 공정고도화 사업 공고,사업화,grant,company,bizinfo,200000000.0,6.991880375320211,1.3091496203437707,C_근거문_없음(제목만),per_company,0,2022년 농식품 기술이전업체 공정고도화 사업 공고,9814776.0
PBLN_000000000086536,2023년 울산광역시 재도전 성공패키지 지원사업 재창업기업 모집 공고,사업화,grant,company,bizinfo,5000000.0,7.999995089206151,1.3010250848701324,C_근거문_없음(제목만),per_company,0,2023년 울산광역시 재도전 성공패키지 지원사업 재창업기업 모집 공고,99998869.0
PBLN_000000000074501,[서울] 2022년 서울형 R&D 지원사업 로봇 기술사업화 지원사업 공고,사업화,grant,project,bizinfo,1000000000.0,7.698987776910136,1.301012223089864,C_근거문_없음(제목만),per_project,0,[서울] 2022년 서울형 R&D 지원사업 로봇 기술사업화 지원사업 공고,50002046.0
EXCEL2022_0612,2022년 현장클리닉,컨설팅,grant,company,taxonomy,1050000.0,7.320165560274972,1.2989762612050333,A_근거문에서_확인,per_company,1,"105만원 이내, 자부담 20% ⑤ 설명: 현장클리닉은 기업 당 연간 총 5회 이내에서 지원 가능",20900928.0
EXCEL2023_0866,2023년 스마트 생태공장 구축 사업,설비,grant,company,taxonomy,1000000000.0,7.7039418635890105,1.2960581364109895,A_근거문에서_확인,per_company,1,"90개사 내외, 기업당 최대 10억원 이내, 자부담 40% 이상",50575695.0
PBLN_000000000048587,2020년 우수수산물지원자금 대출자 모집 공고,융자,loan,company,bizinfo,5000000000.0,8.404580406918972,1.2943895974170463,C_근거문_없음(제목만),per_company,0,2020년 우수수산물지원자금 대출자 모집 공고,253851893.0
PBLN_000000000064427,[경기] 2021년 3D프린팅을 활용한 제품화 사업 모집 공고,사업화,grant,company,bizinfo,410000000.0,7.3230064501281475,1.289777406591588,C_근거문_없음(제목만),per_company,0,[경기] 2021년 3D프린팅을 활용한 제품화 사업 모집 공고,21038097.0
PBLN_000000000124699,[전남광주] 구례군 2026년 소상공인 카드수수료 지원사업 신청자 모집 공고,사업화,grant,company,bizinfo,500000.0,6.988380760025197,1.289410755689178,A_근거문에서_확인,per_company,3,"50만원 경기 불황으로 경영상 어려움을 겪고 있는 관내 소상공인의 경영 부담을 완화하고자 「2026년 소상공인 카드수수료 지원사업」을 추진 하오니 참여를 희망하는 소상공인의 많은 신청 바랍니다. ☞ 2025년부터 신청일까지 관내에서 정상적으로 영업 중인 연매출액 3억원 이하 사업자 중, 국세 및 지방세 체납액이 없는 소상공인 ☞ 2025년도 카드 매출액의 ",9736004.0
EXCEL2022_0879,2022년 디자인 주도 사회적기업 혁신역량강화(디자인인력지원),고용보조,grant,company,taxonomy,2880000.0,7.748176663633169,1.2887841758739382,B_근거문과_불일치,per_company,1,"12개(기업당 1명), 최대 6개월 간 인당 월 134.5~288만원 지원(경력 차등), 자부담 50%",55998535.0
PBLN_000000000072062,[경기] 부천시 2022년 혁신형 중소기업 인증 지원사업 모집 공고,사업화,grant,company,bizinfo,1000000.0,7.275213968956665,1.275213968956665,C_근거문_없음(제목만),per_company,0,[경기] 부천시 2022년 혁신형 중소기업 인증 지원사업 모집 공고,18845774.0
PBLN_000000000073249,[인천] 코로나19 위기 극복을 위한 소상공인 경영안정자금 지원사업 공고,융자,grant,company,bizinfo,20000000.0,8.572553827414149,1.2715238317501676,C_근거문_없음(제목만),per_company,0,[인천] 코로나19 위기 극복을 위한 소상공인 경영안정자금 지원사업 공고,373726443.0
